refYear,refMonth,reporterDesc,flowDesc,partnerDesc,classificationCode,cmdCode,cmdDesc,qty,qtyUnitAbbr,netWgt,fobvalue,primaryValue
52,2017,X,608,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,32963.954,True,152809.8,0
52,2017,X,616,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,269277.72,True,1472614.7,0
52,2017,X,620,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,537424.177,True,2922531.3,0
52,2017,X,626,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,204041.181,True,1121960.0,0
52,2017,X,634,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,3005.135,True,14719.0,0
52,2017,X,642,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,370830.117,True,2027458.7,0
52,2017,X,682,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,228470.606,True,1225405.0,0
52,2017,X,686,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,15954.011,True,87750.0,0
52,2017,X,688,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,38255.083,True,210410.0,0
52,2017,X,699,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,1241.177,True,5650.0,0
52,2017,X,702,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,2258181.513,True,10521384.2,0
52,2017,X,705,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,179915.448,True,985063.3,0
52,2017,X,710,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,20546.271,True,106925.0,0
52,2017,X,724,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,846061.97,True,4614743.6,0
52,2017,X,729,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,162168.934,True,891959.0,0
52,2017,X,752,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,111889.926,True,609553.8,0
52,2017,X,757,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,5931.768,True,29053.5,0
52,2017,X,760,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,127276.299,True,677604.5,0
52,2017,X,764,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,9210295.577,True,44099916.2,0
52,2017,X,780,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,29287.712,True,154933.1,0
52,2017,X,784,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,129917.453,True,644967.5,0
52,2017,X,788,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,300012.646,True,1650124.8,0
52,2017,X,792,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,125270.202,True,655736.6,0
52,2017,X,804,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,25532.363,True,140432.7,0
52,2017,X,818,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,569281.911,True,2823157.6,0
52,2017,X,826,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,696309.562,True,3464128.1,0
52,2017,X,842,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,21571641.997,True,112844538.6,0
52,2017,X,858,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,3130.403,True,14250.0,0
52,2017,X,887,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,16467.449,True,90574.0,0
52,2017,X,899,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,785086.606,True,4264412.5,0
52,2017,X,0,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,154133070.708,True,1624845192.4,0
52,2017,X,24,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,275.769,True,3195.0,0
52,2017,X,32,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,6426.182,True,33432.0,0
52,2017,X,36,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,9406445.428,True,106075781.9,0
52,2017,X,40,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,212639.101,True,2445555.8,0
52,2017,X,48,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,5930.929,True,68518.8,0
52,2017,X,56,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,3963110.592,True,41507782.2,0
52,2017,X,104,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,2448.67,True,31369.0,0
52,2017,X,116,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,144925.265,True,1205124.9,0
52,2017,X,124,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,6521342.146,True,73933981.1,0
52,2017,X,152,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,82998.803,True,905139.1,0
52,2017,X,156,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,907137.075,True,10487659.3,0
52,2017,X,170,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,31902.475,True,150172.1,0
52,2017,X,188,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,7236.527,True,52147.0,0
52,2017,X,196,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,47351.511,True,542446.2,0
52,2017,X,203,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,74878.914,True,404104.4,0
52,2017,X,208,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,3513454.745,True,35520665.4,0
52,2017,X,214,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,16319.329,True,82285.0,0
52,2017,X,246,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,9862.53,True,114265.2,0
52,2017,X,251,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,2976340.769,True,34740033.9,0
52,2017,X,276,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,5657417.993,True,59190861.9,0
52,2017,X,288,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,3225.872,True,35793.6,0
52,2017,X,300,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,7681.81,True,36160.0,0
52,2017,X,340,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,1848.223,True,8700.0,0
52,2017,X,344,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,1459788.017,True,15783884.2,0
52,2017,X,348,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,4265.139,True,49415.0,0
52,2017,X,360,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,93754.86,True,1258863.3,0
52,2017,X,372,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,36329.282,True,406985.5,0
52,2017,X,376,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,631363.831,True,5675978.3,0
52,2017,X,380,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,4191119.433,True,21856721.4,0
52,2017,X,388,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,8922.456,True,42000.0,0
52,2017,X,392,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,29153285.23,True,313460414.1,0
52,2017,X,400,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,15494.789,True,172611.5,0
52,2017,X,404,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,12110.049,True,136358.5,0
52,2017,X,410,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,11563778.388,True,129129118.3,0
52,2017,X,414,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,109874.37,True,1208156.4,0
52,2017,X,422,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,202494.786,True,2280547.1,0
52,2017,X,428,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,19655.095,True,227719.8,0
52,2017,X,440,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,65427.426,True,688339.1,0
52,2017,X,458,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,535895.629,True,4065801.1,0
52,2017,X,470,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,13240.287,True,62325.0,0
52,2017,X,480,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,30615.661,True,341873.9,0
52,2017,X,484,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,11223.175,True,52830.0,0
52,2017,X,490,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,636581.14,True,6771210.9,0
52,2017,X,512,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,24843.242,True,283571.3,0
52,2017,X,528,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,8614020.073,True,92941473.7,0
52,2017,X,554,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,490401.856,True,5495565.8,0
52,2017,X,566,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,20376.819,True,221198.7,0
52,2017,X,579,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,24363.321,True,270702.3,0
52,2017,X,586,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,40277.434,True,466645.9,0
52,2017,X,591,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,9347.277,True,65676.3,0
52,2017,X,598,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,11244.789,True,55502.9,0
52,2017,X,604,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,9382.183,True,108700.0,0
52,2017,X,608,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,24894.674,True,261654.3,0
52,2017,X,616,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,355752.326,True,3981929.4,0
52,2017,X,620,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,4326348.634,True,22041164.3,0
52,2017,X,626,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,267.569,True,3100.0,0
52,2017,X,634,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,63035.778,True,685062.6,0
52,2017,X,642,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,89311.259,True,994387.7,0
52,2017,X,643,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,41739.018,True,483579.5,0
52,2017,X,682,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,165684.529,True,1845467.2,0
52,2017,X,699,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,79.578,True,414.0,0
52,2017,X,702,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,929693.437,True,8130622.8,0
52,2017,X,710,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,125510.658,True,1409660.4,0
52,2017,X,716,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,12894.002,True,149387.2,0
52,2017,X,724,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,4345729.05,True,23537811.8,0
52,2017,X,752,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,247662.538,True,2771529.2,0
52,2017,X,757,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,875671.631,True,10018753.0,0
52,2017,X,764,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,291259.055,True,3002217.0,0
52,2017,X,780,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,8276.778,True,91837.4,0
52,2017,X,784,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,225499.857,True,2436868.9,0
52,2017,X,788,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,530.147,True,5882.4,0
52,2017,X,792,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,31316.702,True,358528.0,0
52,2017,X,804,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,5918.992,True,68576.2,0
52,2017,X,826,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,9518568.859,True,107669877.0,0
52,2017,X,842,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,40440279.412,True,459783961.8,0
52,2017,X,858,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,10685.425,True,63162.0,0
52,2017,X,899,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,355784.104,True,3894394.2,0
52,2018,X,0,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,6407587808.77,4
52,2018,X,12,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,6213207.44,4
52,2018,X,24,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,1266349.8,4
52,2018,X,31,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,323413.89,4
52,2018,X,32,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,1688935.6,4
52,2018,X,36,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,98274053.81,4
52,2018,X,40,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,1314276.38,4
52,2018,X,50,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,396585.0,4
52,2018,X,56,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,111966605.65,4
52,2018,X,76,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,88061035.45,4
52,2018,X,96,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,1676261.24,4
52,2018,X,100,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,622388.9,4
52,2018,X,104,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,317970.28,4
52,2018,X,112,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,1992236.0,4
52,2018,X,116,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,10856634.51,4
52,2018,X,120,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,1823366.86,4
52,2018,X,124,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,154902080.11,4
52,2018,X,144,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,8876560.41,4
52,2018,X,152,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,15892550.9,4
52,2018,X,156,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,998828981.33,4
52,2018,X,170,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,64781652.71,4
52,2018,X,178,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,305553.35,4
52,2018,X,188,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,8552480.95,4
52,2018,X,191,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,2228279.23,4
52,2018,X,196,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,3838525.42,4
52,2018,X,203,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,5290576.94,4
