Year,Trade_Flow,Partner,Partner_ISO,HS_Code,Commodity,Quantity_kg,Unit,Value_USD
2019,Export,Australia,AUS,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",7063042.164,kg,81223249.7
2019,Export,Austria,AUT,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",75863.353,kg,888280.75
2019,Export,Belgium,BEL,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",2496576.812,kg,26441112.01
2019,Export,Cambodia,KHM,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",10009.761,kg,152391.04
2019,Export,Canada,CAN,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",6653034.758,kg,77129796.72
2019,Export,Chile,CHL,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",107880.519,kg,1182010.47
2019,Export,China,CHN,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",778016.416,kg,9097798.39
2019,Export,Colombia,COL,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",28394.981,kg,173233.0
2019,Export,Costa Rica,CRI,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",21911.686,kg,193614.0
2019,Export,Cyprus,CYP,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",47058.965,kg,557469.55
2019,Export,Czechia,CZE,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",81236.908,kg,344362.94
2019,Export,Denmark,DNK,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",2175112.726,kg,23629763.45
2019,Export,Dominican Rep.,DOM,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",23623.108,kg,99110.0
2019,Export,Finland,FIN,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",35359.632,kg,418877.0
2019,Export,France,FRA,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",2380007.348,kg,29934193.8
2019,Export,Germany,DEU,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",5877706.828,kg,64237467.54
2019,Export,Ghana,GHA,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",6614.273,kg,67855.67
2019,Export,"China, Hong Kong SAR",HKG,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",1445510.07,kg,15355442.8
2019,Export,Hungary,HUN,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",5481.862,kg,60239.5
2019,Export,Indonesia,IDN,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",33825.811,kg,630828.94
2019,Export,Iraq,IRQ,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",64830.73,kg,767997.29
2019,Export,Ireland,IRL,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",95286.942,kg,1101155.78
2019,Export,Israel,ISR,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",612734.071,kg,5925719.97
2019,Export,Italy,ITA,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",3917486.001,kg,18272218.57
2019,Export,Japan,JPN,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",26915262.771,kg,315946909.72
2019,Export,Kenya,KEN,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",6551.439,kg,77609.61
2019,Export,Rep. of Korea,KOR,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",12227931.04,kg,135769450.89
2019,Export,Kuwait,KWT,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",81732.5,kg,951445.15
2019,Export,Latvia,LVA,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",32317.142,kg,361099.64
2019,Export,Lithuania,LTU,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",69521.419,kg,759681.03
2019,Export,Malaysia,MYS,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",225140.932,kg,2266215.99
2019,Export,Malta,MLT,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",16693.392,kg,121329.52
2019,Export,Mexico,MEX,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",50913.217,kg,384363.64
2019,Export,"Other Asia, nes",S19,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",851234.893,kg,9812140.12
2019,Export,Netherlands,NLD,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",5770673.54,kg,62973791.21
2019,Export,New Zealand,NZL,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",542871.102,kg,6233462.08
2019,Export,Nigeria,NGA,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",19763.297,kg,234119.82
2019,Export,Norway,NOR,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",100866.635,kg,1169388.86
2019,Export,Pakistan,PAK,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4634.594,kg,54902.29
2019,Export,Panama,PAN,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",32510.347,kg,248575.0
2019,Export,Peru,PER,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",19253.226,kg,228077.42
2019,Export,Philippines,PHL,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",40299.943,kg,400592.16
2019,Export,Poland,POL,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",467966.398,kg,5191199.95
2019,Export,Portugal,PRT,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4039243.616,kg,18017438.73
2019,Export,Qatar,QAT,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",38054.922,kg,450805.92
2019,Export,Romania,ROU,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",106492.415,kg,1244709.21
2019,Export,Russian Federation,RUS,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",83515.763,kg,989343.78
2019,Export,Singapore,SGP,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",718757.334,kg,6752788.1
2019,Export,Slovenia,SVN,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",10712.834,kg,117722.0
2019,Export,South Africa,ZAF,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",157814.422,kg,1813914.76
2019,Export,Spain,ESP,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4408144.177,kg,20142312.99
2019,Export,Sweden,SWE,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",339122.209,kg,3976771.63
2019,Export,Switzerland,CHE,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",590599.394,kg,6900321.32
2019,Export,Thailand,THA,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",280361.68,kg,2925777.26
2019,Export,United Arab Emirates,ARE,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",127889.369,kg,1460364.21
2019,Export,Türkiye,TUR,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",14079.073,kg,166783.4
2019,Export,Ukraine,UKR,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",42507.241,kg,453676.3
2019,Export,Egypt,EGY,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",9174.187,kg,100814.0
2019,Export,United Kingdom,GBR,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",9228347.503,kg,105419091.91
2019,Export,USA,USA,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",36642819.658,kg,433424109.89
2019,Export,Uruguay,URY,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",1175.077,kg,4930.0
2019,Export,Venezuela,VEN,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",6616.663,kg,27760.0
2020,Export,Algeria,DZA,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,3082953.7
2020,Export,Angola,AGO,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,432062.0
2020,Export,Azerbaijan,AZE,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,65134.5
2020,Export,Argentina,ARG,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,3713594.9
2020,Export,Australia,AUS,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,137429834.288
2020,Export,Austria,AUT,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,1000349.11
2020,Export,Bangladesh,BGD,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,630480.02
2020,Export,Belgium,BEL,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,101853328.324
2020,Export,Brazil,BRA,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,48179049.606
2020,Export,Brunei Darussalam,BRN,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,1256709.856
2020,Export,Bulgaria,BGR,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,511950.0
2020,Export,Myanmar,MMR,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,143458.0
2020,Export,Belarus,BLR,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,1075178.0
2020,Export,Cambodia,KHM,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,37426780.045
2020,Export,Cameroon,CMR,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,299806.24
2020,Export,Canada,CAN,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,150787629.621
2020,Export,Sri Lanka,LKA,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,3940097.504
2020,Export,Chile,CHL,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,11770640.112
2020,Export,China,CHN,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,1161824051.924
2020,Export,Colombia,COL,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,35317139.51
2020,Export,Congo,COG,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,1478313.5
2020,Export,Costa Rica,CRI,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,3793198.44
2020,Export,Croatia,HRV,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,846020.3
2020,Export,Cyprus,CYP,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,1695782.2
2020,Export,Czechia,CZE,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,1592982.07
2020,Export,Denmark,DNK,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,20706211.735
2020,Export,Dominican Rep.,DOM,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,5828632.074
2020,Export,Ecuador,ECU,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,1679751.534
2020,Export,Estonia,EST,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,358344.194
2020,Export,Finland,FIN,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,389104.4
2020,Export,France,FRA,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,46181269.908
2020,Export,Germany,DEU,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,100828135.618
2020,Export,Ghana,GHA,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,733669.336
2020,Export,Greece,GRC,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,3127970.882
2020,Export,"China, Hong Kong SAR",HKG,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,144094586.205
2020,Export,Hungary,HUN,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,2232464.26
2020,Export,Indonesia,IDN,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,3049828.216
2020,Export,Iraq,IRQ,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,2142658.525
2020,Export,Ireland,IRL,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,1046666.7
2020,Export,Israel,ISR,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,31852368.528
2020,Export,Italy,ITA,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,58491497.826
2020,Export,Côte d'Ivoire,CIV,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,3270167.4
2020,Export,Japan,JPN,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,902685056.671
2020,Export,Kazakhstan,KAZ,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,118795.077
2020,Export,Kenya,KEN,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,866043.962
2020,Export,Rep. of Korea,KOR,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,583506795.818
2020,Export,Kuwait,KWT,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,4137251.316
2020,Export,Lao People's Dem. Rep.,LAO,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,951061.615
2020,Export,Latvia,LVA,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,1370584.945
2020,Export,Lithuania,LTU,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,15084613.13
2020,Export,Malaysia,MYS,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,102500881.701
2020,Export,Malta,MLT,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,233183.0
2020,Export,Mexico,MEX,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,61319525.152
2020,Export,"Other Asia, nes",S19,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,97949131.675
2020,Export,Morocco,MAR,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,1170741.19
2020,Export,Mozambique,MOZ,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,120000.0
2020,Export,Netherlands,NLD,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,143502875.957
2020,Export,New Zealand,NZL,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,9358501.52
2020,Export,Nigeria,NGA,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,436238.64
2020,Export,Norway,NOR,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,5950677.015
2020,Export,Pakistan,PAK,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,12066780.767
2020,Export,Panama,PAN,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,2890639.1
2020,Export,Peru,PER,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,3741757.21
2020,Export,Philippines,PHL,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,53556353.576
2020,Export,Poland,POL,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,26096267.117
2020,Export,Portugal,PRT,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,22726050.415
2020,Export,Qatar,QAT,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,6544771.386
2020,Export,Romania,ROU,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,5189373.32
2020,Export,Russian Federation,RUS,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,118360258.566
2020,Export,Saudi Arabia,SAU,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,700752.425
2020,Export,Senegal,SEN,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,898463.0
2020,Export,India,IND,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,9758318.576
2020,Export,Singapore,SGP,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,69634488.021
2020,Export,Slovakia,SVK,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,117098.0
2020,Export,Slovenia,SVN,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,2374211.73
2020,Export,South Africa,ZAF,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,2529117.291
2020,Export,Spain,ESP,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,26763413.975
2020,Export,Sweden,SWE,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,8989806.334
2020,Export,Switzerland,CHE,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,23121098.217
2020,Export,Thailand,THA,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,198122248.697
2020,Export,United Arab Emirates,ARE,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,38002623.448
2020,Export,Türkiye,TUR,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,5084986.248
2020,Export,Ukraine,UKR,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,19931381.351
2020,Export,Egypt,EGY,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,20572400.314
2020,Export,United Kingdom,GBR,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,196132769.014
2020,Export,USA,USA,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,827466472.631
2020,Export,Uruguay,URY,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,1486491.25
2020,Export,Uzbekistan,UZB,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,14338.5
2020,Export,Venezuela,VEN,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,749439.5
2020,Export,Angola,AGO,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,60797.671,kg,333087.5
2020,Export,Argentina,ARG,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,14308.249,kg,78389.5
2020,Export,Australia,AUS,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,2087499.12,kg,10141829.755
2020,Export,Belgium,BEL,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,572255.599,kg,3042178.928
2020,Export,Bulgaria,BGR,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,126805.635,kg,631523.0
2020,Export,Myanmar,MMR,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,93986.483,kg,567694.5
2020,Export,Cambodia,KHM,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,2559918.813,kg,13342945.18
2020,Export,Canada,CAN,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,2675121.651,kg,14390626.069
2020,Export,Chile,CHL,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,655484.929,kg,3589302.8
2020,Export,China,CHN,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,1671363.255,kg,8539033.07
2020,Export,Congo,COG,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,5058.442,kg,26481.25
2020,Export,Croatia,HRV,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,650662.499,kg,3538166.869
2020,Export,Cyprus,CYP,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,170926.462,kg,936162.448
2020,Export,Czechia,CZE,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,19337.707,kg,105944.0
2020,Export,Denmark,DNK,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,101485.681,kg,553993.0
2020,Export,Finland,FIN,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,322783.148,kg,1715992.55
2020,Export,France,FRA,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,319604.244,kg,1550225.971
2020,Export,Germany,DEU,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,2998380.062,kg,16241770.908
2020,Export,Ghana,GHA,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,10528.297,kg,57344.673
2020,Export,Greece,GRC,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,334480.196,kg,1816308.18
2020,Export,"China, Hong Kong SAR",HKG,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,1074391.389,kg,6778339.902
2020,Export,Hungary,HUN,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,6988.542,kg,32940.0
2020,Export,Indonesia,IDN,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,7715.375,kg,38000.0
2020,Export,Iraq,IRQ,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,116539.429,kg,609020.0
2020,Export,Ireland,IRL,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,10939.379,kg,59016.0
2020,Export,Israel,ISR,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,2929658.121,kg,14413694.32
2020,Export,Italy,ITA,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,1998351.911,kg,10827896.194
2020,Export,Côte d'Ivoire,CIV,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,62606.624,kg,330384.0
2020,Export,Japan,JPN,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,33161695.995,kg,206130837.587
2020,Export,Rep. of Korea,KOR,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,9941962.755,kg,52163449.752
2020,Export,Kuwait,KWT,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,79849.57,kg,433397.728
2020,Export,Lao People's Dem. Rep.,LAO,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,255893.74,kg,1502227.873
2020,Export,Latvia,LVA,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,127432.851,kg,648319.0
2020,Export,Lithuania,LTU,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,22474.809,kg,123131.0
2020,Export,Malaysia,MYS,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,640283.416,kg,3219902.486
2020,Export,Malta,MLT,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4056.176,kg,24500.0
2020,Export,"Other Asia, nes",S19,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,1332106.275,kg,9159799.558
2020,Export,Morocco,MAR,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,104084.554,kg,570240.0
2020,Export,Netherlands,NLD,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,1548082.734,kg,8234611.831
2020,Export,New Zealand,NZL,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,260562.607,kg,1363944.06
2020,Export,Nigeria,NGA,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,19248.643,kg,100767.813
2020,Export,Norway,NOR,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,450156.174,kg,2431171.906
2020,Export,Pakistan,PAK,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,41869.456,kg,223460.105
2020,Export,Panama,PAN,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,104015.071,kg,480486.85
2020,Export,Peru,PER,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,849848.911,kg,4554668.5
2020,Export,Philippines,PHL,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,108030.688,kg,509195.0
2020,Export,Poland,POL,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,46776.513,kg,242657.825
2020,Export,Portugal,PRT,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,71771.215,kg,385343.938
2020,Export,Qatar,QAT,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,19795.876,kg,100261.074
2020,Export,Romania,ROU,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,256877.453,kg,1360440.65
2020,Export,Russian Federation,RUS,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,21421.442,kg,117360.0
2020,Export,India,IND,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,16662.517,kg,81418.6
2020,Export,Singapore,SGP,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,2833713.655,kg,16127903.195
2020,Export,Slovenia,SVN,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,328513.183,kg,1724908.801
2020,Export,Spain,ESP,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,2967015.215,kg,16233931.5
2020,Export,Sweden,SWE,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,122472.818,kg,647152.16
2020,Export,Switzerland,CHE,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,46888.331,kg,221002.242
2020,Export,Thailand,THA,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,7104920.05,kg,40231521.987
2020,Export,United Arab Emirates,ARE,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,348463.302,kg,1756529.408
2020,Export,Türkiye,TUR,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,206043.847,kg,1128836.5
2020,Export,Ukraine,UKR,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,1125436.088,kg,5916287.9
2020,Export,Egypt,EGY,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,2966264.72,kg,15197371.526
2020,Export,United Kingdom,GBR,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,3849954.174,kg,20066254.188
2020,Export,USA,USA,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,35536823.444,kg,189687818.922
2020,Export,Venezuela,VEN,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,28349.278,kg,155315.0
2020,Export,Argentina,ARG,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",22585.614,kg,256668.75
2020,Export,Australia,AUS,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",7203973.675,kg,80180388.504
2020,Export,Austria,AUT,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",94078.896,kg,1072878.8
2020,Export,Belgium,BEL,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",2770175.441,kg,29340398.007
2020,Export,Cambodia,KHM,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",8185.339,kg,102591.08
2020,Export,Canada,CAN,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",8749740.341,kg,97626557.118
2020,Export,Chile,CHL,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",338063.285,kg,3783606.201
2020,Export,China,CHN,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",898063.711,kg,10107588.17
2020,Export,Colombia,COL,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",17281.39,kg,172901.33
2020,Export,Costa Rica,CRI,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",1067.185,kg,5000.0
2020,Export,Cyprus,CYP,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",12354.146,kg,140395.7
2020,Export,Czechia,CZE,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",50171.722,kg,250051.36
2020,Export,Denmark,DNK,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",2203424.87,kg,23436235.83
