Year,Trade_Flow,Partner_Country,HS_Code,Product_Description,Weight_KG,Value_USD
2019,Export,China,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,7610227.18
2019,Export,Croatia,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,2990022.01
2019,Export,Cyprus,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,262059.57
2019,Export,Denmark,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,37044.4
2019,Export,Dominican Rep.,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,109957.12
2019,Export,Finland,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,1944729.8
2019,Export,France,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,1532215.98
2019,Export,Germany,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,13318965.32
2019,Export,Ghana,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,104121.97
2019,Export,Greece,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,2351825.6
2019,Export,"China, Hong Kong SAR",1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,7128845.53
2019,Export,Indonesia,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,1087054.0
2019,Export,Iraq,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,732849.0
2019,Export,Israel,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,19119401.65
2019,Export,Italy,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,4327021.32
2019,Export,Côte d'Ivoire,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,107260.0
2019,Export,Japan,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,214214350.09
2019,Export,Kazakhstan,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,52418.7
2019,Export,Rep. of Korea,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,64857912.51
2019,Export,Kuwait,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,553500.39
2019,Export,Lao People's Dem. Rep.,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,3784969.58
2019,Export,Latvia,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,590464.2
2019,Export,Lithuania,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,193131.3
2019,Export,Malaysia,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,1832175.9
2019,Export,Malta,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,67868.4
2019,Export,Mexico,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,132350.0
2019,Export,"Other Asia, nes",1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,7299053.89
2019,Export,Morocco,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,99000.0
2019,Export,Netherlands,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,10174479.09
2019,Export,New Zealand,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,1516734.25
2019,Export,Nigeria,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,25863.16
2019,Export,Norway,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,2729360.25
2019,Export,Pakistan,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,16860.0
2019,Export,Panama,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,360230.34
2019,Export,Peru,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,2654568.0
2019,Export,Philippines,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,268099.0
2019,Export,Poland,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,820200.0
2019,Export,Portugal,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,1493694.7
2019,Export,Qatar,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,168919.86
2019,Export,Romania,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,863224.13
2019,Export,Russian Federation,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,208113.12
2019,Export,Saudi Arabia,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,229258.35
2019,Export,India,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,3870.0
2019,Export,Singapore,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,12458882.96
2019,Export,Slovenia,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,874802.63
2019,Export,Spain,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,18995420.6
2019,Export,Sweden,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,709741.51
2019,Export,Switzerland,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,47132.16
2019,Export,Thailand,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,55588212.73
2019,Export,United Arab Emirates,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,837815.64
2019,Export,Tunisia,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,364064.24
2019,Export,Türkiye,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,851546.4
2019,Export,Ukraine,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,6756755.18
2019,Export,Egypt,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,8970679.63
2019,Export,United Kingdom,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,3476702.86
2019,Export,United Rep. of Tanzania,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,76856.0
2019,Export,USA,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,144842637.66
2019,Export,Argentina,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,11520.0
2019,Export,Australia,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,81223249.7
2019,Export,Austria,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,888280.75
2019,Export,Belgium,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,26441112.01
2019,Export,Cambodia,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,152391.04
2019,Export,Canada,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,77129796.72
2019,Export,Chile,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,1182010.47
2019,Export,China,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,9097798.39
2019,Export,Colombia,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,173233.0
2019,Export,Costa Rica,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,193614.0
2019,Export,Cyprus,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,557469.55
2019,Export,Czechia,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,344362.94
2019,Export,Denmark,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,23629763.45
2019,Export,Dominican Rep.,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,99110.0
2019,Export,Finland,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,418877.0
2019,Export,France,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,29934193.8
2019,Export,Germany,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,64237467.54
2019,Export,Ghana,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,67855.67
2019,Export,"China, Hong Kong SAR",1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,15355442.8
2019,Export,Hungary,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,60239.5
2019,Export,Indonesia,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,630828.94
2019,Export,Iraq,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,767997.29
2019,Export,Ireland,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,1101155.78
2019,Export,Israel,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,5925719.97
2019,Export,Italy,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,18272218.57
2019,Export,Japan,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,315946909.72
2019,Export,Kenya,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,77609.61
2019,Export,Rep. of Korea,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,135769450.89
2019,Export,Kuwait,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,951445.15
2019,Export,Latvia,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,361099.64
2019,Export,Lithuania,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,759681.03
2019,Export,Malaysia,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,2266215.99
2019,Export,Malta,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,121329.52
2019,Export,Mexico,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,384363.64
2019,Export,"Other Asia, nes",1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,9812140.12
2019,Export,Netherlands,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,62973791.21
2019,Export,New Zealand,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,6233462.08
2019,Export,Nigeria,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,234119.82
2019,Export,Norway,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,1169388.86
2019,Export,Pakistan,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,54902.29
2019,Export,Panama,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,248575.0
2019,Export,Peru,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,228077.42
2019,Export,Philippines,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,400592.16
2019,Export,Poland,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,5191199.95
2019,Export,Portugal,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,18017438.73
2019,Export,Qatar,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,450805.92
2019,Export,Romania,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,1244709.21
2019,Export,Russian Federation,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,989343.78
2019,Export,Singapore,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,6752788.1
2019,Export,Slovenia,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,117722.0
2019,Export,South Africa,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,1813914.76
2019,Export,Spain,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,20142312.99
2019,Export,Sweden,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,3976771.63
2019,Export,Switzerland,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,6900321.32
2019,Export,Thailand,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,2925777.26
2019,Export,United Arab Emirates,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,1460364.21
2019,Export,Türkiye,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,166783.4
2019,Export,Ukraine,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,453676.3
2019,Export,Egypt,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,100814.0
2019,Export,United Kingdom,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,105419091.91
2019,Export,USA,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,433424109.89
2019,Export,Uruguay,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,4930.0
2019,Export,Venezuela,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,27760.0
2020,Export,Algeria,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,3082953.7
2020,Export,Angola,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,432062.0
2020,Export,Azerbaijan,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,65134.5
2020,Export,Argentina,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,3713594.9
2020,Export,Australia,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,137429834.288
2020,Export,Austria,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,1000349.11
2020,Export,Bangladesh,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,630480.02
2020,Export,Belgium,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,101853328.324
2020,Export,Brazil,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,48179049.606
2020,Export,Brunei Darussalam,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,1256709.856
2020,Export,Bulgaria,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,511950.0
2020,Export,Myanmar,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,143458.0
2020,Export,Belarus,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,1075178.0
2020,Export,Cambodia,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,37426780.045
2020,Export,Cameroon,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,299806.24
2020,Export,Canada,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,150787629.621
2020,Export,Sri Lanka,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,3940097.504
2020,Export,Chile,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,11770640.112
2020,Export,China,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,1161824051.924
2020,Export,Colombia,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,35317139.51
2020,Export,Congo,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,1478313.5
2020,Export,Costa Rica,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,3793198.44
2020,Export,Croatia,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,846020.3
2020,Export,Cyprus,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,1695782.2
2020,Export,Czechia,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,1592982.07
2020,Export,Denmark,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,20706211.735
2020,Export,Dominican Rep.,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,5828632.074
2020,Export,Ecuador,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,1679751.534
2020,Export,Estonia,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,358344.194
2020,Export,Finland,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,389104.4
2020,Export,France,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,46181269.908
2020,Export,Germany,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,100828135.618
2020,Export,Ghana,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,733669.336
2020,Export,Greece,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,3127970.882
2020,Export,"China, Hong Kong SAR",3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,144094586.205
2020,Export,Hungary,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,2232464.26
2020,Export,Indonesia,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,3049828.216
2020,Export,Iraq,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,2142658.525
2020,Export,Ireland,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,1046666.7
2020,Export,Israel,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,31852368.528
2020,Export,Italy,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,58491497.826
2020,Export,Côte d'Ivoire,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,3270167.4
2020,Export,Japan,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,902685056.671
2020,Export,Kazakhstan,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,118795.077
2020,Export,Kenya,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,866043.962
2020,Export,Rep. of Korea,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,583506795.818
2020,Export,Kuwait,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,4137251.316
2020,Export,Lao People's Dem. Rep.,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,951061.615
2020,Export,Latvia,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,1370584.945
2020,Export,Lithuania,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,15084613.13
2020,Export,Malaysia,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,102500881.701
2020,Export,Malta,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,233183.0
2020,Export,Mexico,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,61319525.152
2020,Export,"Other Asia, nes",3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,97949131.675
2020,Export,Morocco,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,1170741.19
2020,Export,Mozambique,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,120000.0
2020,Export,Netherlands,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,143502875.957
2020,Export,New Zealand,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,9358501.52
2020,Export,Nigeria,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,436238.64
2020,Export,Norway,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,5950677.015
2020,Export,Pakistan,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,12066780.767
2020,Export,Panama,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,2890639.1
2020,Export,Peru,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,3741757.21
2020,Export,Philippines,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,53556353.576
2020,Export,Poland,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,26096267.117
2020,Export,Portugal,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,22726050.415
2020,Export,Qatar,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,6544771.386
2020,Export,Romania,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,5189373.32
2020,Export,Russian Federation,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,118360258.566
2020,Export,Saudi Arabia,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,700752.425
2020,Export,Senegal,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,898463.0
2020,Export,India,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,9758318.576
2020,Export,Singapore,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,69634488.021
2020,Export,Slovakia,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,117098.0
2020,Export,Slovenia,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,2374211.73
2020,Export,South Africa,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,2529117.291
2020,Export,Spain,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,26763413.975
2020,Export,Sweden,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,8989806.334
2020,Export,Switzerland,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,23121098.217
2020,Export,Thailand,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,198122248.697
2020,Export,United Arab Emirates,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,38002623.448
2020,Export,Türkiye,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,5084986.248
2020,Export,Ukraine,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,19931381.351
2020,Export,Egypt,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,20572400.314
2020,Export,United Kingdom,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,196132769.014
2020,Export,USA,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,827466472.631
2020,Export,Uruguay,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,1486491.25
2020,Export,Uzbekistan,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,14338.5
2020,Export,Venezuela,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,749439.5
2020,Export,Angola,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,333087.5
2020,Export,Argentina,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,78389.5
2020,Export,Australia,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,10141829.755
2020,Export,Belgium,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,3042178.928
2020,Export,Bulgaria,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,631523.0
2020,Export,Myanmar,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,567694.5
2020,Export,Cambodia,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,13342945.18
2020,Export,Canada,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,14390626.069
2020,Export,Chile,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,3589302.8
2020,Export,China,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,8539033.07
2020,Export,Congo,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,26481.25
2020,Export,Croatia,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,3538166.869
2020,Export,Cyprus,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,936162.448
2020,Export,Czechia,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,105944.0
2020,Export,Denmark,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,553993.0
2020,Export,Finland,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,1715992.55
2020,Export,France,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,1550225.971
2020,Export,Germany,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,16241770.908
2020,Export,Ghana,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,57344.673
2020,Export,Greece,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,1816308.18
2020,Export,"China, Hong Kong SAR",1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,6778339.902
2020,Export,Hungary,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,32940.0
2020,Export,Indonesia,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,38000.0
2020,Export,Iraq,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,609020.0
2020,Export,Ireland,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,59016.0
2020,Export,Israel,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,14413694.32
2020,Export,Italy,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,10827896.194
2020,Export,Côte d'Ivoire,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,330384.0
2020,Export,Japan,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,206130837.587
2020,Export,Rep. of Korea,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,52163449.752
2020,Export,Kuwait,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,433397.728
2020,Export,Lao People's Dem. Rep.,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,1502227.873
2020,Export,Latvia,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,648319.0
2020,Export,Lithuania,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,123131.0
2020,Export,Malaysia,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,3219902.486
2020,Export,Malta,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,24500.0
2020,Export,"Other Asia, nes",1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,9159799.558
2020,Export,Morocco,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,570240.0
2020,Export,Netherlands,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,8234611.831
2020,Export,New Zealand,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,1363944.06
2020,Export,Nigeria,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,100767.813
2020,Export,Norway,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,2431171.906
2020,Export,Pakistan,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,223460.105
2020,Export,Panama,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,480486.85
2020,Export,Peru,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,4554668.5
2020,Export,Philippines,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,509195.0
2020,Export,Poland,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,242657.825
2020,Export,Portugal,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,385343.938
